IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_TAGS;IP_PROP7;IP_PROP1;IP_PROP2;IP_PROP3;IP_PROP13;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP27;IP_PROP28;IC_GROUP0;IC_GROUP1;IC_GROUP2
10901;Женская куртка из меха чернобурой лисы и енота;10901;Y;;;/upload/iblock/f72/f72d8129861cdf6b72f4ed9438f20f13.JPG;;text;/upload/iblock/002/00224cee03f132f34b3a2c6b7256517d.JPG;;text;;;;LA80FW12;13;45990.0000;27590.0000;;;;Женская куртка из меха чернобурой лисы и енота La Reine Blanche (Модель:LA80FW12) ;Женская куртка из меха чернобурой лисы и енота, La Reine Blanche;Женская куртка из меха чернобурой лисы и енота La Reine Blanche (Модель:LA80FW12) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10902;Норковая шуба с кожаным поясом;10902;Y;;;/upload/iblock/a76/a767629b33b15d997a4292f076dbba27.jpg;;text;/upload/iblock/23c/23c0047eb57c93604a93f632026c1a58.jpg;;text;;;да;37890/87;402;144990.0000;101490.0000;;;;Норковая шуба с кожаным поясом ANTONIO DIDONE (Модель:37890/87) ;Норковая шуба с кожаным поясом, ANTONIO DIDONE;Норковая шуба с кожаным поясом ANTONIO DIDONE (Модель:37890/87) ;2097;2.0000;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10903;Норковая шуба с капюшоном;10903;Y;;;/upload/iblock/477/4774be7d7a4bbb067a51e39f9bb58701.jpg;;text;/upload/iblock/d3f/d3f39f55117c0ed48f8abe28e88a1374.jpg;;text;;;;2020/70;10448;139990.0000;64990.0000;;;;Норковая шуба с капюшоном De La Manie  (Модель:2020/70) ;Норковая шуба с капюшоном, De La Manie ;Норковая шуба с капюшоном De La Manie  (Модель:2020/70) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10904;Норковая шуба с отделкой мехом чернобурой лисы и ремнем из натуральной кожи;10904;Y;;;/upload/iblock/edc/edc595145e1166888ef10a9234fe08ea.jpg;;text;/upload/iblock/070/0708509d6aaeb2c754a0f6aa3add119e.jpg;;text;;;;10067/95;25;269990.0000;161990.0000;;;;Норковая шуба с отделкой мехом чернобурой лисы и ремнем из натуральной кожи Vericci (Модель:10067/95) ;Норковая шуба с отделкой мехом чернобурой лисы и ремнем из натуральной кожи, Vericci;Норковая шуба с отделкой мехом чернобурой лисы и ремнем из натуральной кожи Vericci (Модель:10067/95) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10905;Шуба из норки;10905;Y;;;/upload/iblock/14a/14a89d29ad3e393da0fe56de8e0334b9.jpg;;text;/upload/iblock/bf5/bf5531510760fe1eac6d4b4d6dd8271f.jpg;;text;;;;BOL1012/90;2203;85990.0000;77390.0000;;;;Шуба из норки FLAUMFEDER (Модель:BOL1012/90) ;Шуба из норки, FLAUMFEDER;Шуба из норки FLAUMFEDER (Модель:BOL1012/90) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10906;Норковая шуба;10906;Y;;;/upload/iblock/081/081e8596ed0a465bfecadab510c361a1.jpg;;text;/upload/iblock/75f/75ff314d35533626529ffa85a4c1037a.jpg;;text;;;;2616/80 ;10448;144990.0000;72490.0000;;;;Норковая шуба De La Manie  (Модель:2616/80 ) ;Норковая шуба, De La Manie ;Норковая шуба De La Manie  (Модель:2616/80 ) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10907;Шуба из меха норки с трикотажной отделкой и кожаным ремнем;10907;Y;;;/upload/iblock/eeb/eebe9e74f928854522f38ec6f2aa6a6e.jpg;;text;/upload/iblock/1ee/1ee9ae162990c865377ed1cc22945971.jpg;;text;;;;UB-12-2512-2/85;2203;71990.0000;35990.0000;;;;Шуба из меха норки с трикотажной отделкой и кожаным ремнем FLAUMFEDER (Модель:UB-12-2512-2/85) ;Шуба из меха норки с трикотажной отделкой и кожаным ремнем, FLAUMFEDER;Шуба из меха норки с трикотажной отделкой и кожаным ремнем FLAUMFEDER (Модель:UB-12-2512-2/85) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10908;Шуба из меха норки;10908;Y;;;/upload/iblock/67f/67fe8c4657e4e70675911c9544f57d1d.jpg;;text;/upload/iblock/337/3372628025d8e4ecaaa189019c6847fc.jpg;;text;;;;PF10-018M/80;32;149990.0000;83990.0000;;;;Шуба из меха норки Fellicci (Модель:PF10-018M/80) ;Шуба из меха норки, Fellicci;Шуба из меха норки Fellicci (Модель:PF10-018M/80) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10909;Норковая шуба с ремнем из натуральной кожи;10909;Y;;;/upload/iblock/509/509ead958b642e682074d783e1e21ee6.jpg;;text;/upload/iblock/239/2398a2e528904643f4773603835139e1.jpg;;text;;;;NEDA/90;25;214990.0000;150490.0000;;;;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:NEDA/90) ;Норковая шуба с ремнем из натуральной кожи, Vericci;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:NEDA/90) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10910;Шуба из меха норки;10910;Y;;;/upload/iblock/18f/18f88633026ee26adcc68b589ccad3a7.jpg;;text;/upload/iblock/639/6390f948cb86325dccff4f6c0674f805.jpg;;text;;;;V-IERA2/108;25;329990.0000;230990.0000;;;;Шуба из меха норки Vericci (Модель:V-IERA2/108) ;Шуба из меха норки, Vericci;Шуба из меха норки Vericci (Модель:V-IERA2/108) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10911;Норковая шуба с поясом;10911;Y;;;/upload/iblock/3c2/3c2e3ed5b58c2c854adfde6bc0da0c71.jpg;;text;/upload/iblock/c48/c48f64763b2768a73526bc235f0b0c9f.jpg;;text;;;;F120036A/75;32;184990.0000;129490.0000;;;;Норковая шуба с поясом Fellicci (Модель:F120036A/75) ;Норковая шуба с поясом, Fellicci;Норковая шуба с поясом Fellicci (Модель:F120036A/75) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10912;Норковая шуба со съемным воротом ;10912;Y;;;/upload/iblock/e5e/e5eff3b322a37823a3464a5c0bd6014e.jpg;;text;/upload/iblock/206/20697559ee47cb8f6e56c7ab663a7d72.jpg;;text;;;;K-10-0716-3/95;32;159990.0000;111990.0000;;;;Норковая шуба со съемным воротом  Fellicci (Модель:K-10-0716-3/95) ;Норковая шуба со съемным воротом , Fellicci;Норковая шуба со съемным воротом  Fellicci (Модель:K-10-0716-3/95) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10913;Шуба с поясом из меха норки;10913;Y;;;/upload/iblock/d26/d265e0432cc88c37a373564cafaa80db.jpg;;text;/upload/iblock/4f0/4f0068362467bafe5bcb4a7172ace70d.jpg;;text;;;;TB-147+HOOD/95;10433;309990.0000;232490.0000;;;;Шуба с поясом из меха норки Tsoukas Bros. (Модель:TB-147+HOOD/95) ;Шуба с поясом из меха норки, Tsoukas Bros.;Шуба с поясом из меха норки Tsoukas Bros. (Модель:TB-147+HOOD/95) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10914;Норковая шуба;10914;Y;;;/upload/iblock/687/68774f861f7ff0e683898d55ddd66064.jpg;;text;/upload/iblock/b14/b14060799945d0693a1ab6d2826c61d7.jpg;;text;;;;E12-16/60;34;139990.0000;83990.0000;;;;Норковая шуба Ego (Модель:E12-16/60) ;Норковая шуба, Ego;Норковая шуба Ego (Модель:E12-16/60) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10915;Шуба из норки;10915;Y;;;/upload/iblock/7fd/7fdca394daf2bb2b8783ff9675a27fc3.jpg;;text;/upload/iblock/bd0/bd0cb64e76e598ddf3abd56ed1f4a587.jpg;;text;;;;E11-40/85;34;259990.0000;168990.0000;;;;Шуба из норки Ego (Модель:E11-40/85) ;Шуба из норки, Ego;Шуба из норки Ego (Модель:E11-40/85) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10916;Норковая шуба с отделкой мехом чернобурой лисы;10916;Y;;;/upload/iblock/db1/db16725cc5abfed2813c3d0de03fce57.jpg;;text;/upload/iblock/c53/c53887abf98ef66e4b2cef50d51b029e.jpg;;text;;;;09133/56;25;179990.0000;77490.0000;;;;Норковая шуба с отделкой мехом чернобурой лисы Vericci (Модель:09133/56) ;Норковая шуба с отделкой мехом чернобурой лисы, Vericci;Норковая шуба с отделкой мехом чернобурой лисы Vericci (Модель:09133/56) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10917;Норковая шуба с ремнем из натуральной кожи;10917;Y;;;/upload/iblock/240/240e3ed28d17ad9410fd829fe8d86ca1.jpg;;text;/upload/iblock/19b/19ba643da92813c6d2ce3d228ed3c3c4.jpg;;text;;;;08478E/80;25;149990.0000;97490.0000;;;;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:08478E/80) ;Норковая шуба с ремнем из натуральной кожи, Vericci;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:08478E/80) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10918;Норковая шуба с капюшоном из меха рыси ;10918;Y;;;/upload/iblock/cf3/cf3bcecf17a43ce443b0ef751ee7f0d7.jpg;;text;/upload/iblock/16f/16f65f2d24195f0fd885b1128da338b4.jpg;;text;;;;ANIELA/85;38;259990.0000;129990.0000;;;;Норковая шуба с капюшоном из меха рыси  Emfasi Pelle (Модель:ANIELA/85) ;Норковая шуба с капюшоном из меха рыси , Emfasi Pelle;Норковая шуба с капюшоном из меха рыси  Emfasi Pelle (Модель:ANIELA/85) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10919;Норковая шуба с отделкой из чернобурки;10919;Y;;;/upload/iblock/783/7839910af79b843e67882dea7295e3c8.jpg;;text;/upload/iblock/2f5/2f54325f51c828a285d2ac48f9a3c66e.jpg;;text;;;;09133/56;32;154990.0000;77490.0000;;;;Норковая шуба с отделкой из чернобурки Fellicci (Модель:09133/56) ;Норковая шуба с отделкой из чернобурки, Fellicci;Норковая шуба с отделкой из чернобурки Fellicci (Модель:09133/56) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10920;Шуба из меха норки с поясом из натуральной кожи;10920;Y;;;/upload/iblock/a03/a03b176d10252a53abc5cca7f9bd2c94.jpg;;text;/upload/iblock/3f9/3f9639cc7964853e9b56488572e56202.jpg;;text;;;;F121403B/87;32;214990.0000;139740.0000;;;;Шуба из меха норки с поясом из натуральной кожи Fellicci (Модель:F121403B/87) ;Шуба из меха норки с поясом из натуральной кожи, Fellicci;Шуба из меха норки с поясом из натуральной кожи Fellicci (Модель:F121403B/87) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10921;Шуба из меха норки с поясом из натуральной кожи;10921;Y;;;/upload/iblock/df9/df92e034f0e025fc15d4550d4c2d9a1c.jpg;;text;/upload/iblock/e88/e887a4b41a640c2de3681b651933c22a.jpg;;text;;;;NEDA/82;25;209990.0000;129990.0000;;;;Шуба из меха норки с поясом из натуральной кожи Vericci (Модель:NEDA/82) ;Шуба из меха норки с поясом из натуральной кожи, Vericci;Шуба из меха норки с поясом из натуральной кожи Vericci (Модель:NEDA/82) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10922;Шуба из норки с отделкой мехом соболя;10922;Y;;;/upload/iblock/8b4/8b45eefdb6bff68f99254849dbca5d97.jpg;;text;/upload/iblock/355/3559946e470d064374bc58fd00da6915.jpg;;text;;;;JUDY/100;39;499990.0000;299990.0000;;;;Шуба из норки с отделкой мехом соболя Roccabella (Модель:JUDY/100) ;Шуба из норки с отделкой мехом соболя, Roccabella;Шуба из норки с отделкой мехом соболя Roccabella (Модель:JUDY/100) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10923;Шуба с капюшоном из меха норки и  ремнем из натуральной кожи;10923;Y;;;/upload/iblock/2f2/2f2ad9491e224596ec9f0a4fa6a0166c.jpg;;text;/upload/iblock/36f/36f13026face4d1cca420082c6365513.jpg;;text;;;;U-12-2921-1/90;32;179990.0000;116990.0000;;;;Шуба с капюшоном из меха норки и  ремнем из натуральной кожи Fellicci (Модель:U-12-2921-1/90) ;Шуба с капюшоном из меха норки и  ремнем из натуральной кожи, Fellicci;Шуба с капюшоном из меха норки и  ремнем из натуральной кожи Fellicci (Модель:U-12-2921-1/90) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10924;Норковый жакет;10924;Y;;;/upload/iblock/887/88796d791d5762d100776363b7f2f280.jpg;;text;/upload/iblock/d98/d9846dd56c20f77ff3446775c245bcb3.jpg;;text;;;;N-11-0414-1/55;25;124990.0000;87490.0000;;;;Норковый жакет Vericci (Модель:N-11-0414-1/55) ;Норковый жакет, Vericci;Норковый жакет Vericci (Модель:N-11-0414-1/55) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10925;Шуба из меха норки с ремнем из натуральной кожи;10925;Y;;;/upload/iblock/154/1544bcdf65b93cab732e308f6ab4a9ca.jpg;;text;/upload/iblock/20c/20c9bd63796abd4900ca800b630728e1.jpg;;text;;;;F110984A/100;25;229990.0000;137990.0000;;;;Шуба из меха норки с ремнем из натуральной кожи Vericci (Модель:F110984A/100) ;Шуба из меха норки с ремнем из натуральной кожи, Vericci;Шуба из меха норки с ремнем из натуральной кожи Vericci (Модель:F110984A/100) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10926;Норковая шуба с отделкой мехом соболя;10926;Y;;;/upload/iblock/309/3099dbc33eb768d3829ed7d524e8dbb1.jpg;;text;/upload/iblock/1ab/1ab337210ddc58b1a24c6e08ff7db5cd.jpg;;text;;;;STELLA/105;39;479990.0000;209990.0000;;;;Норковая шуба с отделкой мехом соболя Roccabella (Модель:STELLA/105) ;Норковая шуба с отделкой мехом соболя, Roccabella;Норковая шуба с отделкой мехом соболя Roccabella (Модель:STELLA/105) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10927;Шуба из меха норки с поясом из натуральной кожи;10927;Y;;;/upload/iblock/560/56001e6adc4832d0fda66de1bcca8b1d.jpg;;text;/upload/iblock/ee9/ee93718a75bab20a51dbe07e675ea10b.jpg;;text;;;;JUDY/105;39;379990.0000;227990.0000;;;;Шуба из меха норки с поясом из натуральной кожи Roccabella (Модель:JUDY/105) ;Шуба из меха норки с поясом из натуральной кожи, Roccabella;Шуба из меха норки с поясом из натуральной кожи Roccabella (Модель:JUDY/105) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10928;Норковая шуба с ремнем из натуральной кожи;10928;Y;;;/upload/iblock/10c/10c53c3d798a5b04e23d552feb19bff3.jpg;;text;/upload/iblock/78f/78f4b6b81b6583e2ff5ba0340217793b.jpg;;text;;;;P-12-2610-1/100;2203;77990.0000;38990.0000;;;;Норковая шуба с ремнем из натуральной кожи FLAUMFEDER (Модель:P-12-2610-1/100) ;Норковая шуба с ремнем из натуральной кожи, FLAUMFEDER;Норковая шуба с ремнем из натуральной кожи FLAUMFEDER (Модель:P-12-2610-1/100) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10929;Шуба из меха норки с ремнем из натуральной кожи;10929;Y;;;/upload/iblock/e00/e0005651359026ae7e14e249629ac1db.jpg;;text;/upload/iblock/570/57044f5bec9759404f383b958478ebc2.jpg;;text;;;;F121397A/97;25;184990.0000;129490.0000;;;;Шуба из меха норки с ремнем из натуральной кожи Vericci (Модель:F121397A/97) ;Шуба из меха норки с ремнем из натуральной кожи, Vericci;Шуба из меха норки с ремнем из натуральной кожи Vericci (Модель:F121397A/97) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10930;Шуба их меха норки;10930;Y;;;/upload/iblock/eb7/eb72949871d288c75d3ef36bf925c7f2.jpg;;text;/upload/iblock/cf5/cf5dae708ecd38fe4db3522eec444cde.jpg;;text;;;;FAFD7001/75;2203;119990.0000;83990.0000;;;;Шуба их меха норки FLAUMFEDER (Модель:FAFD7001/75) ;Шуба их меха норки, FLAUMFEDER;Шуба их меха норки FLAUMFEDER (Модель:FAFD7001/75) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10931;Шуба из норки с отделкой мехом енота;10931;Y;;;/upload/iblock/eba/eba2365f0aef552d1147cd8543d86aaf.jpg;;text;/upload/iblock/ed9/ed9849c0465284e12f58a9dc005893ba.jpg;;text;;;;KFF095/84;2203;59990.0000;35990.0000;;;;Шуба из норки с отделкой мехом енота FLAUMFEDER (Модель:KFF095/84) ;Шуба из норки с отделкой мехом енота, FLAUMFEDER;Шуба из норки с отделкой мехом енота FLAUMFEDER (Модель:KFF095/84) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10932;Вязаный кардиган из меха овчины;10932;Y;;;/upload/iblock/881/8812551a22f402057c93c890592b9822.jpg;;text;/upload/iblock/8c5/8c53773b1258a1c14a8af5661ab350a0.jpg;;text;;;;NJ52098A-KL/60;2204;77990.0000;38990.0000;;;;Вязаный кардиган из меха овчины SYMETRIE (Модель:NJ52098A-KL/60) ;Вязаный кардиган из меха овчины, SYMETRIE;Вязаный кардиган из меха овчины SYMETRIE (Модель:NJ52098A-KL/60) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10933;Шуба с поясом из норки и отделкой  мехом рыси;10933;Y;;;/upload/iblock/6b3/6b30f36d2883b4e9f85c1ecf96c75809.jpg;;text;/upload/iblock/72e/72efd79bd969e9b6fae8a91ad973eaf1.jpg;;text;;;;AMALIA/90;38;359990.0000;223990.0000;;;;Шуба с поясом из норки и отделкой  мехом рыси Emfasi Pelle (Модель:AMALIA/90) ;Шуба с поясом из норки и отделкой  мехом рыси, Emfasi Pelle;Шуба с поясом из норки и отделкой  мехом рыси Emfasi Pelle (Модель:AMALIA/90) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10934;Шуба с капюшоном и поясом из меха норки;10934;Y;;;/upload/iblock/ece/ecece6014d0ab8c3a799eda0fcb6a53c.jpg;;text;/upload/iblock/ee6/ee6491bdb9c43388e45557ead5c8e396.jpg;;text;;;;C223K/70;360;219990.0000;123490.0000;;;;Шуба с капюшоном и поясом из меха норки GATA FUR (Модель:C223K/70) ;Шуба с капюшоном и поясом из меха норки, GATA FUR;Шуба с капюшоном и поясом из меха норки GATA FUR (Модель:C223K/70) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10935;Жакет  из меха норки;10935;Y;;;/upload/iblock/eb0/eb0b45206200872e92b5ae891d750b1b.jpg;;text;/upload/iblock/6c5/6c5b0a8630e03512bf612fa6f6e29de0.jpg;;text;;;;AK27/70;338;179990.0000;97490.0000;;;;Жакет  из меха норки De la manie (Модель:AK27/70) ;Жакет  из меха норки, De la manie;Жакет  из меха норки De la manie (Модель:AK27/70) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10936;Шуба из меха норки  ;10936;Y;;;/upload/iblock/f9d/f9d5205f582e59281001fc0a72e337c3.jpg;;text;/upload/iblock/405/4055bfda9cdd0b7afc8986671b882989.jpg;;text;;;;SF5 - 71/100 (SF-2/415);5221;269990.0000;188990.0000;;;;Шуба из меха норки   SOULIS FURS (Модель:SF5 - 71/100 (SF-2/415)) ;Шуба из меха норки  , SOULIS FURS;Шуба из меха норки   SOULIS FURS (Модель:SF5 - 71/100 (SF-2/415)) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10937;Норковая шуба с ремнем из натуральной кожи;10937;Y;;;/upload/iblock/bde/bde64e17c2c3e51576f7bb15ba0a5235.jpg;;text;/upload/iblock/af3/af399d4c425c66b4c0fd04b72862890f.jpg;;text;;;;GR11-105F/90;25;214990.0000;84990.0000;;;;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:GR11-105F/90) ;Норковая шуба с ремнем из натуральной кожи, Vericci;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:GR11-105F/90) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10938;Норковая шуба;10938;Y;;;/upload/iblock/020/0207294f7973e29e8927c7bb2c013eb4.jpg;;text;/upload/iblock/b9f/b9f772172e9f605735588a63cff5896e.jpg;;text;;;;0C725/85;338;204990.0000;97490.0000;;;;Норковая шуба De la manie (Модель:0C725/85) ;Норковая шуба, De la manie;Норковая шуба De la manie (Модель:0C725/85) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10939;Норковый жакет комбинированный трикотажем;10939;Y;;;/upload/iblock/b5a/b5a895c543f2622b2b0bb8956deb6c74.jpg;;text;/upload/iblock/01d/01d8d4f8133cb1f80bccdc037fd101d2.jpg;;text;;;;2GMW2322/60;42;41990.0000;20990.0000;;;;Норковый жакет комбинированный трикотажем Virtuale Fur Collection (Модель:2GMW2322/60) ;Норковый жакет комбинированный трикотажем, Virtuale Fur Collection;Норковый жакет комбинированный трикотажем Virtuale Fur Collection (Модель:2GMW2322/60) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10940;Пончо из меха норки на кашемировой основе;10940;Y;;;/upload/iblock/192/192a1b8b3fcf9ab322cf7a2f45029c2c.jpg;;text;/upload/iblock/fc8/fc8fbedbebf22f0caf44c42d5af729d0.jpg;;text;;;;HC51469E-MM/80;2204;77990.0000;46790.0000;;;;Пончо из меха норки на кашемировой основе SYMETRIE (Модель:HC51469E-MM/80) ;Пончо из меха норки на кашемировой основе, SYMETRIE;Пончо из меха норки на кашемировой основе SYMETRIE (Модель:HC51469E-MM/80) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10941;Норковая шуба ;10941;Y;;;/upload/iblock/6ed/6edf816f1b62bf1a0ef9153c5b939ab1.jpg;;text;/upload/iblock/d81/d81bac0c9e8bc0633d1786515f1e3f8f.jpg;;text;;;;PF11-051M/86;338;189990.0000;132990.0000;;;;Норковая шуба  De la manie (Модель:PF11-051M/86) ;Норковая шуба , De la manie;Норковая шуба  De la manie (Модель:PF11-051M/86) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10942;Норковая шуба на кашемировой основе комбинированная мехом кролика;10942;Y;;;/upload/iblock/efc/efc96feef46a70b9978837c1905aebfb.jpg;;text;/upload/iblock/12c/12cae9e57286ec0c92fcee19cdbb92e2.jpg;;text;;;;UUX-12-2004-2/90;32;61990.0000;31990.0000;;;;Норковая шуба на кашемировой основе комбинированная мехом кролика Fellicci (Модель:UUX-12-2004-2/90) ;Норковая шуба на кашемировой основе комбинированная мехом кролика, Fellicci;Норковая шуба на кашемировой основе комбинированная мехом кролика Fellicci (Модель:UUX-12-2004-2/90) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10943;Шуба из меха норки ;10943;Y;;;/upload/iblock/791/79167b5a77b8cc857833f2f719545e30.jpg;;text;/upload/iblock/922/9225e4183254b2d1d7194c12465bfc37.jpg;;text;;;;TB-247/80;10433;239990.0000;143990.0000;;;;Шуба из меха норки  Tsoukas Bros. (Модель:TB-247/80) ;Шуба из меха норки , Tsoukas Bros.;Шуба из меха норки  Tsoukas Bros. (Модель:TB-247/80) ;"a:2:{s:5:&quot;VALUE&quot;;a:0:{}s:11:&quot;DESCRIPTION&quot;;a:0:{}}";;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10944;Норковая шуба с ремнем из натуральной кожи;10944;Y;;;/upload/iblock/856/856f22fbd3c85545bee68a5c71a4b5d9.jpg;;text;/upload/iblock/18d/18d3510d0c3e9ce5f527555e5237fd55.jpg;;text;;;;11159/90;25;219990.0000;129990.0000;;;;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:11159/90) ;Норковая шуба с ремнем из натуральной кожи, Vericci;Норковая шуба с ремнем из натуральной кожи Vericci (Модель:11159/90) ;;;Осень - Зима `12-`13;Женская коллекция;Шубы и меха
10945;Перчатки мужские;10945;Y;;;/upload/iblock/70d/70d28e5e30ccad685899d762f9ee76c5.JPG;;text;/upload/iblock/1d2/1d24c362e28c7f32c73c148e1d820711.JPG;;text;;;;14127800;974;2090.0000;1460.0000;;;;Перчатки мужские Eleganzza (Модель:14127800) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:14127800) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10946;Перчатки мужские;10946;Y;;;/upload/iblock/de5/de53dbc751b39ad0073b63e06e085804.JPG;;text;/upload/iblock/132/132b88e0a0d3ab7f69357d774cdc2cf4.JPG;;text;;;;584151;974;1490.0000;1040.0000;;;;Перчатки мужские Eleganzza (Модель:584151) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:584151) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10947;Перчатки мужские;10947;Y;;;/upload/iblock/ddc/ddc2d76eadfdf0543e19f3259f622534.JPG;;text;/upload/iblock/467/467a99b644d14c0f1d2cb47375955073.JPG;;text;;;;39616000;974;2290.0000;1600.0000;;;;Перчатки мужские Eleganzza (Модель:39616000) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:39616000) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10948;Перчатки мужские;10948;Y;;;/upload/iblock/2b9/2b90bcddf62c5d11c50a8d9c45fa9b2c.JPG;;text;/upload/iblock/336/3360fd8273e39015bd223d6e864380f7.JPG;;text;;;;2564300;974;1490.0000;1040.0000;;;;Перчатки мужские Eleganzza (Модель:2564300) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:2564300) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
10949;Перчатки мужские;10949;Y;;;/upload/iblock/2b1/2b12c118eb9d3d91892d3bddc2723329.JPG;;text;/upload/iblock/d25/d2526664d8b78803e91fdb1e23092061.JPG;;text;;;;3062300;974;1490.0000;1040.0000;;;;Перчатки мужские Eleganzza (Модель:3062300) ;Перчатки мужские, Eleganzza;Перчатки мужские Eleganzza (Модель:3062300) ;;;Осень - Зима `12-`13;Мужская коллекция;Аксессуары
